gitgdate,time,client_ip,port,query_domain,record_type,flag,nameserver_ip
1591920000000,27794509,2400:cb00:63:1024::a29e:2126,55527,web.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27794521,3.15.254.129,57280,fza.lk,A,-E(0)DC,203.94.66.129
1591920000000,27794545,159.69.157.209,45195,silverspringtv.lk,NS,+,203.94.66.129
1591920000000,27794562,162.158.233.10,38777,signaturehardwaregd.lk,NS,-E(0)D,203.94.66.129
1591920000000,27794577,46.101.12.191,22047,thevoipguy.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27794589,66.75.223.175,8762,y2urh.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27794593,3.93.167.15,5812,_dmarc.shasheendra.lk,TXT,-E(0)DC,203.94.66.129
1591920000000,27794604,46.21.103.12,40996,silviogrosso.lk,NS,+,203.94.66.129
1591920000000,27794615,34.229.119.225,50775,mAiL.saMaNViLLa.lK,A,-E(0)DC,203.94.66.129
1591920000000,27794617,80.58.184.146,51745,ns1.etisalat.lk,A,-E(0)DC,203.94.66.129
1591920000000,27794619,213.177.96.1,55178,ns2.ac.lk,A,-E(0)DCK,203.94.66.129
1591920000000,27794624,2408:8001:100:4009::5,51070,smtp.wikiplanter.lk,A,-E(0)DV,2402:d000:100c::129
1591920000000,27794625,45.33.123.75,33120,s2.ns.slt.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27794643,2402:3a80:c030:25::5,52106,t.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27794647,192.36.109.196,36308,gij8l5.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27794669,138.246.253.21,20334,_matrix._tcp.mail.teamintune.lk,SRV,-E(0)DC,203.94.66.129
1591920000000,27794677,162.158.86.211,28632,semba.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27794678,95.216.159.131,41289,simgemmuhendislik.lk,NS,+,203.94.66.129
1591920000000,27794685,192.71.103.197,35043,gij8lp.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27794685,217.138.213.235,49714,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27794703,84.200.69.80,9737,wow.lk,A,-E(0)DC,203.94.66.129
1591920000000,27794705,193.183.124.172,34502,innovation-et-territoire.lk,NS,+E(0),203.94.66.129
1591920000000,27794710,2001:4ca0:108:42::21,52881,_matrix._tcp.mail.teak.lk,SRV,-E(0)DC,2402:d000:100c::129
1591920000000,27794714,216.244.66.201,49719,babycheramy.lk,A,-E(0)D,203.94.66.129
1591920000000,27794719,222.165.160.137,41546,lyceum.lk,A,-E(0)D,203.94.66.129
1591920000000,27794722,95.216.159.208,51846,simasbulgur.lk,NS,+,203.94.66.129
1591920000000,27794724,109.74.10.14,38510,hdv85.com.lk,NS,+,203.94.66.129
1591920000000,27794730,95.216.159.208,51678,hdt0huhq5nm9u7ijphmns087fqovupqe.com.lk,NS,+,203.94.66.129
1591920000000,27794731,207.154.216.38,36936,pabst-privat.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27794742,159.69.157.209,45195,silverspringworkplaces.lk,NS,+,203.94.66.129
1591920000000,27794745,27.114.144.36,15058,a.pickme.lk,A,-E(0)D,203.94.66.129
1591920000000,27794745,162.158.233.16,29903,falconerifarm.lk,NS,-E(0)D,203.94.66.129
1591920000000,27794761,12.121.91.166,42862,y2u.lk,AAAA,-E(0)TDC,203.94.66.129
1591920000000,27794769,17.142.176.105,1448,watch.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27794772,141.101.70.230,51052,mobitel.lk,A,-E(0)D,203.94.66.129
1591920000000,27794779,5.153.228.34,43175,whale.slt.lk,A,-,203.94.66.129
1591920000000,27794797,162.158.233.30,48194,falconeri-farm.lk,NS,-E(0)D,203.94.66.129
1591920000000,27794825,2402:d000:130:48::4,12342,slt.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27794828,69.165.218.2,53195,zfj.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27794829,46.21.103.12,40996,silviokoenig.lk,NS,+,203.94.66.129
1591920000000,27794842,130.255.162.249,33519,gij8qb.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27794843,46.101.12.191,37313,tlbbsf.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27794845,212.156.199.38,20803,ns2.tigo.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27794849,216.244.66.237,54481,www.thoughtstoart.lk,A,-E(0)D,203.94.66.129
1591920000000,27794854,193.49.36.78,10187,p1.ns.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27794854,193.49.36.78,30192,s2.ns.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27794855,193.49.36.78,18574,s2.ns.slt.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27794855,193.49.36.78,60088,p1.ns.slt.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27794863,162.158.233.19,37372,dotterrafarm.lk,NS,-E(0)D,203.94.66.129
1591920000000,27794864,80.58.184.146,36793,ns1.etisalat.lk,A,-C,203.94.66.129
1591920000000,27794890,193.183.172.230,35151,innovationeurope.lk,NS,+E(0),203.94.66.129
1591920000000,27794895,222.165.160.166,38458,tanate-vv-xmrit-com.d_fisheries.rvpn.lk,A,-E(0)D,203.94.66.129
1591920000000,27794901,194.71.247.51,32699,gij8t.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27794917,2001:4ca0:108:42::21,35731,mail.zarraclothing.lk,CAA,-E(0)DC,2402:d000:100c::129
1591920000000,27794918,95.216.159.131,41289,simgeozger.lk,NS,+,203.94.66.129
1591920000000,27794918,2a03:2880:3110:4fc9:face:b00c:0:161,47314,www.virakesari.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27794933,58.217.249.142,60483,www.porsche.lk,A,-E(0)DC,203.94.66.129
1591920000000,27794937,2400:cb00:78:1024::a29e:e913,44317,afasonlinetr.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27794942,159.69.157.209,45195,silverspur-ranch.lk,NS,+,203.94.66.129
1591920000000,27794946,95.216.159.208,51846,simaset.lk,NS,+,203.94.66.129
1591920000000,27794949,109.74.10.14,38510,hdvalve168.com.lk,NS,+,203.94.66.129
1591920000000,27794955,95.216.159.208,51678,hdt3.com.lk,NS,+,203.94.66.129
1591920000000,27794955,2600:3c00::2,10341,iet.lk,TXT,-E(0)DC,2402:d000:100c::129
1591920000000,27794964,2402:3a80:c030:25::5,34152,app-engage.dialog.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27794964,2402:4000:0:1::1,53844,cache2.uom.lk,AAAA,-E(0)DV,2402:d000:100c::129
1591920000000,27794969,165.227.86.114,60678,hutch.lk,A,-E(0)D,203.94.66.129
1591920000000,27794979,2400:cb00:71:1024::a29e:56d3,26522,semba.lk,DS,-E(0)D,2402:d000:100c::129
1591920000000,27794987,2001:4ca0:108:42::21,42053,_matrix._tcp.mail.teamsharkracing.lk,SRV,-E(0)DC,2402:d000:100c::129
1591920000000,27795017,67.195.74.137,43709,seylan.lk,TXT,-E(0)DV,203.94.66.129
1591920000000,27795033,192.36.226.3,36319,gij8za.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27795045,172.217.32.135,52904,NIFs.ac.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795045,2400:cb00:11:1024::6ca2:da87,43056,wow.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27795053,46.21.103.12,40996,silviomaiocco.lk,NS,+,203.94.66.129
1591920000000,27795059,64.252.131.7,38470,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795076,192.81.220.96,49574,opblaasbarejacuzzishop.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795078,162.158.233.12,63890,dotterra-farm.lk,NS,-E(0)D,203.94.66.129
1591920000000,27795083,2607:f798:160::672:3120:8234,17338,www.lakbima.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795084,80.248.228.43,36283,innovation-eve.lk,NS,+E(0),203.94.66.129
1591920000000,27795084,2400:cb00:78:1024::a29e:e920,26474,siemenspakistan.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27795096,46.101.12.191,53525,tlatsoi.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795097,2401:4900:50:9::5f,4013,WwW.IsLand.LK,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795105,199.30.231.12,48657,kidsc.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795109,80.58.184.146,21190,ns1.etisalat.lk,A,-C,203.94.66.129
1591920000000,27795117,199.127.196.53,18003,ns1.ac.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27795121,194.103.9.142,34548,gij913x1ubs6nl09962smcu7h315p6e3s.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27795123,2001:4610:26::6,55685,google.lk,DS,-E(0)DK,2402:d000:100c::129
1591920000000,27795126,222.165.160.137,47247,nanotek.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27795131,162.158.233.19,15615,xn--80abap1arsf-qa.lk,NS,-E(0)D,203.94.66.129
1591920000000,27795143,95.216.159.131,41289,simgesaglik.lk,NS,+,203.94.66.129
1591920000000,27795144,159.69.157.209,45195,silverspurdesign.lk,NS,+,203.94.66.129
1591920000000,27795155,60.249.228.246,35545,www.zz--icann-monitoring.xn--fzc2c9e2c,A,-,203.94.66.129
1591920000000,27795167,198.240.123.0,5334,govdoc.lk,DS,-E(0)D,203.94.66.129
1591920000000,27795167,27.114.138.75,59448,boc.lk,NS,-E(0)D,203.94.66.129
1591920000000,27795171,95.216.159.208,51846,simasiasourcing.lk,NS,+,203.94.66.129
1591920000000,27795173,2a02:9d0:53::53,28724,ns1.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795174,109.74.10.14,38510,hdvbx.com.lk,NS,+,203.94.66.129
1591920000000,27795177,13.124.188.239,42747,www.zz--icann-monitoring.xn--xkc2al3hye2a,A,-,203.94.66.129
1591920000000,27795181,95.216.159.208,51678,hdt789.com.lk,NS,+,203.94.66.129
1591920000000,27795183,64.252.131.7,65145,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795184,222.165.163.139,49981,m.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795189,2a04:e4c0:17::64,62574,motorhub.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795192,193.22.84.3,59327,countryfloors.lk,DS,-E(0)DK,203.94.66.129
1591920000000,27795193,188.166.83.153,57634,noi.lk,A,-E(0)D,203.94.66.129
1591920000000,27795193,2400:cb00:78:1024::a29e:e91c,44054,afasonlinetrade.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27795197,206.246.17.23,52333,mobicontrol.lean.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795197,31.13.115.23,63558,housejobs.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795203,76.96.52.133,21276,www.epaper.lk,A,-E(0)D,203.94.66.129
1591920000000,27795208,52.90.134.32,31580,_dmarc.janathakshan.lk,TXT,-E(0)DC,203.94.66.129
1591920000000,27795218,172.217.34.195,57961,galileo.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795223,74.6.101.126,40868,printmax.com.lk,MX,-E(0)DV,203.94.66.129
1591920000000,27795224,176.74.199.16,35463,gij94a.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27795225,82.145.208.12,60912,www.eteacher.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795238,46.101.12.191,32598,quickgear.xn--fzc2c9e2c,NS,-E(0)DC,203.94.66.129
1591920000000,27795241,2001:460:18:2300::a,19833,activedirectory.lean.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27795249,2400:cb00:71:1024::a29e:56d3,24816,semba.lk,DS,-E(0)D,2402:d000:100c::129
1591920000000,27795252,178.62.218.234,29991,paddyspatties.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795254,2a03:2880:1310:9fcd:face:b00c:0:5987,45800,www.slbc.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795262,2001:4ca0:108:42::21,2940,mail.zamgems.lk,CAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795266,2a03:2880:1310:9fcd:face:b00c:0:5987,58468,ns3.sltidc.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795266,2a03:2880:1310:9fcd:face:b00c:0:5987,34538,ns1.sltidc.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795268,194.68.112.222,34022,innovationeverywhere.lk,NS,+E(0),203.94.66.129
1591920000000,27795269,192.221.166.133,41720,mail.lean.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795273,199.38.181.242,43576,www.zz--icann-monitoring.xn--fzc2c9e2c,A,-,203.94.66.129
1591920000000,27795278,46.21.103.12,40996,silvionis.lk,NS,+,203.94.66.129
1591920000000,27795283,222.165.163.139,15492,slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795284,2a03:2880:12:efc3:face:b00c:0:28d,11195,nsd22.realtimeregister.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795284,2a03:2880:12:efc3:face:b00c:0:28d,25801,nsd23.realtimeregister.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795284,2a03:2880:12:efc3:face:b00c:0:28d,61252,nsd23.realtimeregister.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795285,2a03:2880:12:efc3:face:b00c:0:28d,61244,nsd21.realtimeregister.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795297,99.110.91.241,63368,onedrive.lean.lk,A,-,203.94.66.129
1591920000000,27795306,54.90.207.72,58416,_dmarc.ceeid.lk,TXT,-E(0)DC,203.94.66.129
1591920000000,27795310,210.22.245.12,23259,powdercoating.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27795313,138.246.253.21,55577,_matrix._tcp.mail.teardrophotels.lk,SRV,-E(0)DC,203.94.66.129
1591920000000,27795324,46.101.12.191,22485,quickgate.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795335,185.122.115.229,35091,gij96.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27795341,159.69.157.209,45195,silverspurinn.lk,NS,+,203.94.66.129
1591920000000,27795350,146.112.135.69,32380,motorhub.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795354,2620:74:25:100::203,26543,m.nIC.LK,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795361,151.5.216.126,39234,www.tHEsuNDaYlEadEr.Lk,A,-E(0)DC,203.94.66.129
1591920000000,27795368,95.216.159.131,41289,simgeticaret.lk,NS,+,203.94.66.129
1591920000000,27795369,104.225.8.209,54674,www.zz--icann-monitoring.xn--xkc2al3hye2a,A,-,203.94.66.129
1591920000000,27795387,2402:4000:0:1::2,61789,coolplanet.lk,A,-E(0)DV,2402:d000:100c::129
1591920000000,27795391,2404:6800:4000:1003::105,40229,icart.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795397,95.216.159.208,51846,simaskin.lk,NS,+,203.94.66.129
1591920000000,27795398,109.74.10.14,38510,hdvdrental.com.lk,NS,+,203.94.66.129
1591920000000,27795399,2610:1d8:2301:1::162,61040,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795401,173.252.95.16,8662,houseoffashions.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795401,173.252.95.16,62605,houseoffashions.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27795407,95.216.159.208,51678,hdtablets.com.lk,NS,+,203.94.66.129
1591920000000,27795410,212.156.15.145,29552,dns1.celltelnet.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27795410,194.132.115.186,33411,gij97m3h7efc5923043w2w6ngvt1au66s.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27795418,2001:4ca0:108:42::21,59203,_matrix._tcp.mail.teatrails.lk,SRV,-E(0)DC,2402:d000:100c::129
1591920000000,27795427,2400:2000:bb1b:13::d7,49170,ns-c.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795427,2400:2000:bb1b:13::d7,51681,ns-t.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795428,2400:2000:bb1b:13::d7,46764,ns-c.nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795431,2400:2000:bb1b:13::d7,48317,ns-t.nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795434,64.252.131.7,7294,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795446,192.121.136.125,35938,innovationexamined.lk,NS,+E(0),203.94.66.129
1591920000000,27795453,162.158.233.20,9933,xn--80abap1arsfrecipes.lk,NS,-E(0)D,203.94.66.129
1591920000000,27795461,1.38.3.108,57911,ns1.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795498,64.252.131.7,42541,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795499,2400:cb00:17:1024::6ca2:d52c,56866,etisalat.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27795502,46.21.103.12,40996,silviopuccio.lk,NS,+,203.94.66.129
1591920000000,27795506,162.158.233.20,57105,base-watch.lk,NS,-E(0)D,203.94.66.129
1591920000000,27795515,34.223.46.44,38490,crepe-ology.lk,TXT,-E(0)DC,203.94.66.129
1591920000000,27795517,31.13.127.10,33646,topjobs.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27795536,2607:f8b0:400c:c1a::109,52614,lakehouse.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27795537,159.69.157.209,45195,silverspurridingclubla.lk,NS,+,203.94.66.129
1591920000000,27795545,138.68.93.203,63014,ortodoncialingualvalencia.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795549,192.36.177.195,33032,gij9aw.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27795549,68.114.45.226,60277,goldfm.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795555,240e:211:0:8::3,47372,new.sridaladamaligawa.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795568,2a03:2880:21:9fc2:face:b00c:0:229,35932,www.mahelajayawardena.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795578,81.212.190.13,5197,namunu.learn.ac.lk,A,-E(0)D,203.94.66.129
1591920000000,27795581,2400:cb00:78:1024::a29e:e91a,23924,xn--d1aacpjx3f.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27795582,2a03:2880:21:8fcd:face:b00c:0:5f6b,18990,chestudio.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795582,2a03:2880:21:8fcd:face:b00c:0:5f6b,21819,chestudio.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795587,2400:cb00:78:1024::a29e:e913,49938,siemenssaudiarabia.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27795589,5.198.254.42,33251,gij9i.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27795593,162.158.250.144,61756,slt.lk,A,-E(0)D,203.94.66.129
1591920000000,27795593,95.216.159.131,41289,simgeungor.lk,NS,+,203.94.66.129
1591920000000,27795595,2001:b000:1c0:8002:0:2:4:40,14275,92w.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27795597,192.81.220.96,51967,ope3.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795614,141.101.70.151,43873,ccr.lk,DS,-E(0)D,203.94.66.129
1591920000000,27795623,95.216.159.208,51846,simasnet.lk,NS,+,203.94.66.129
1591920000000,27795623,109.74.10.14,38510,hdveido.com.lk,NS,+,203.94.66.129
1591920000000,27795629,2620:0:ccb::76,55547,zfj.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795632,95.216.159.208,51678,hdtaijiyy.com.lk,NS,+,203.94.66.129
1591920000000,27795641,195.88.110.97,35773,innovationexchange.lk,NS,+E(0),203.94.66.129
1591920000000,27795658,2001:1890:1ff:8c8:151:164:110:52,44133,ns2.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795669,192.81.220.96,6369,oosafeerase.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795690,210.22.245.12,45251,powdercoating.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27795691,206.228.194.18,22019,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27795692,2600:0:1:6176:0:6:4:c2,51000,agent.lean.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795693,180.241.110.208,47848,ns2.etisalat.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795693,2a02:598:2::1084,25793,lexduco.lk,A,-,2402:d000:100c::129
1591920000000,27795701,46.101.12.191,39298,qualitybarcelonabeercomponents.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795727,46.21.103.12,40996,silvios-noten.lk,NS,+,203.94.66.129
1591920000000,27795728,2a04:e4c0:24::72,65488,lean.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27795736,159.69.157.209,45195,silverspursrodeo.lk,NS,+,203.94.66.129
1591920000000,27795747,64.252.128.6,19328,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795750,2400:cb00:78:1024::a29e:e920,15639,signaturehardware-ge.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27795755,193.181.178.44,34191,gij9m5.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27795769,64.252.128.6,58109,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795775,192.165.48.35,35240,gij9n.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27795784,162.158.37.50,26091,xn--indtex-y1c.lk,NS,-E(0)D,203.94.66.129
1591920000000,27795794,216.195.100.100,17450,cache.lean.lk,A,-,203.94.66.129
1591920000000,27795799,96.114.123.11,48124,exchange.lean.lk,A,-E(0)D,203.94.66.129
1591920000000,27795805,46.101.12.191,64783,reachother.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795805,52.41.207.218,64831,202.124.170.130-254-pool-mal-as01.wow.lk,A,-E(0)D,203.94.66.129
1591920000000,27795814,2604:a880:400:d0::6d6:f001,41641,stage.lean.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27795818,95.216.159.131,41289,simgiakhang.lk,NS,+,203.94.66.129
1591920000000,27795821,2001:1890:1ff:8c8:151:164:110:52,40189,ns1.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795829,194.103.136.70,34409,innovation-exeter.lk,NS,+E(0),203.94.66.129
1591920000000,27795838,1.38.3.108,60601,ns1.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795842,34.223.46.51,51370,crepe-ology.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795846,2a03:2880:2120:7fc9:face:b00c:0:161,57966,mail.kln.ac.lk,SPF,-E(0)DC,2402:d000:100c::129
1591920000000,27795848,109.74.10.14,38510,hdvestadvisorusa.com.lk,NS,+,203.94.66.129
1591920000000,27795848,95.216.159.208,51846,simasrl.lk,NS,+,203.94.66.129
1591920000000,27795857,95.216.159.208,51678,hdtamgjjs.com.lk,NS,+,203.94.66.129
1591920000000,27795862,18.140.177.29,41164,content.hitad.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795869,3.226.72.16,41245,BaIscoPe.org.Lk,MX,-E(0)DC,203.94.66.129
1591920000000,27795897,192.81.220.96,38307,opblaasboot.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795899,54.174.52.21,36137,sunshinehealthcare.lk,A,-E(0)DC,203.94.66.129
1591920000000,27795917,2a04:e4c0:24::64,8331,lean.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27795925,240e:211:0:8::3,57920,new.sridaladamaligawa.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795933,2400:cb00:71:1024::a29e:525a,32323,ns1.ac.lk,AAAA,-E(0)D,2402:d000:100c::129
1591920000000,27795933,159.69.157.209,45195,silversquared.lk,NS,+,203.94.66.129
1591920000000,27795934,2a03:2880:12:9fc2:face:b00c:0:229,27556,fitis.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27795937,209.73.183.216,40587,ns1.etisalat.lk,AAAA,-E(0)DCK,203.94.66.129
1591920000000,27795938,209.73.183.216,45130,ns2.etisalat.lk,AAAA,-E(0)DCK,203.94.66.129
1591920000000,27795949,5.198.254.42,33418,gija.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27795951,46.21.103.12,40996,silvioschairs.lk,NS,+,203.94.66.129
1591920000000,27795955,193.183.101.38,33487,gija.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27795958,2620:0:cc7::67,15306,92w2.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795970,192.81.220.96,32665,ontoforce.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795973,115.112.18.11,36727,ns1.etisalat.lk,AAAA,-E(0)DCK,203.94.66.129
1591920000000,27795973,115.112.18.10,5415,ns2.etisalat.lk,AAAA,-E(0)DCV,203.94.66.129
1591920000000,27795975,2001:b000:1c0:8002:0:2:4:40,44614,92w.lk,A,-E(0)TD,2402:d000:100c::129
1591920000000,27795975,2607:fb90:c144:fff0:55be:d9fc:0:aaaa,25470,www.homeaway.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27795978,138.68.93.203,29097,outputmanager.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27795982,200.81.35.12,60533,ns2.hutch.lk,A,-E(0)DC,203.94.66.129
1591920000000,27796039,193.183.6.145,34483,innovation-experience.lk,NS,+E(0),203.94.66.129
1591920000000,27796041,2a04:e4c0:12::65,32104,buyshop.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27796043,95.216.159.131,41289,simgiyim.lk,NS,+,203.94.66.129
1591920000000,27796061,46.101.12.191,56054,perroplas.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27796072,109.74.10.14,38510,hdvfsgp.com.lk,NS,+,203.94.66.129
1591920000000,27796073,95.216.159.208,51846,simastravel.lk,NS,+,203.94.66.129
1591920000000,27796082,95.216.159.208,51678,hdtaotao.com.lk,NS,+,203.94.66.129
1591920000000,27796084,2001:b000:180:8002:0:2:9:86,22700,d.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27796085,222.165.160.137,52357,ronde.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27796092,18.207.144.21,32901,ns1.cheapwebhosting.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27796094,54.166.66.9,53851,usjp-bizad87-89.com.lk,A,-,203.94.66.129
1591920000000,27796123,46.101.12.191,61972,rentwestern.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27796123,64.252.128.6,52627,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27796129,159.69.157.209,45195,silversquarestudio.lk,NS,+,203.94.66.129
1591920000000,27796130,138.246.253.21,45036,mail.zebra.lk,A,-E(0)DC,203.94.66.129
1591920000000,27796137,193.183.90.92,33618,gija2z.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27796142,203.110.136.142,22412,google.lk,DS,-E(0)DC,203.94.66.129
1591920000000,27796142,2401:4900:50:9::5f,52513,wwW.lankaDEEpA.lK,A,-E(0)DC,2402:d000:100c::129
1591920000000,27796150,62.117.5.136,55457,92w.lk,A,-E(0)D,203.94.66.129
1591920000000,27796152,2402:3a80:c030:25::5,41669,ns1.ac.lk,A,-E(0)DC,2402:d000:100c::129
